defined_class	defined_class_label	v0	v0_label	v1	v1_label
http://purl.obolibrary.org/obo/FBbt_00110884	dorsal cibarial sense organ neuron of posterior sensillum	http://purl.obolibrary.org/obo/FBbt_00004022	dorsal cibarial sense organ neuron	http://purl.obolibrary.org/obo/FBbt_00004141	posterior sensillum of dorsal cibarial sense organ
http://purl.obolibrary.org/obo/FBbt_00048084	leg bristle mechanosensory neuron	http://purl.obolibrary.org/obo/FBbt_00005919	mechanosensory neuron	http://purl.obolibrary.org/obo/FBbt_00048080	leg mechanosensory bristle
http://purl.obolibrary.org/obo/FBbt_00048050	leg taste bristle mechanosensory neuron	http://purl.obolibrary.org/obo/FBbt_00005919	mechanosensory neuron	http://purl.obolibrary.org/obo/FBbt_00007409	leg taste bristle
http://purl.obolibrary.org/obo/FBbt_00048062	mechanosensory neuron of coxal hair plate	http://purl.obolibrary.org/obo/FBbt_00005919	mechanosensory neuron	http://purl.obolibrary.org/obo/FBbt_00100294	hair plate of coxa
http://purl.obolibrary.org/obo/FBbt_00048051	mechanosensory neuron of femoral chordotonal organ	http://purl.obolibrary.org/obo/FBbt_00005222	scolopidial neuron	http://purl.obolibrary.org/obo/FBbt_00007592	femoral chordotonal organ
http://purl.obolibrary.org/obo/FBbt_00048060	mechanosensory neuron of femoral sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00048057	sensory neuron of sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00100297	femoral sensillum campaniformium
http://purl.obolibrary.org/obo/FBbt_00048061	mechanosensory neuron of hair plate	http://purl.obolibrary.org/obo/FBbt_00005919	mechanosensory neuron	http://purl.obolibrary.org/obo/FBbt_00100293	hair plate
http://purl.obolibrary.org/obo/FBbt_00048058	mechanosensory neuron of leg sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00048057	sensory neuron of sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00048055	sensillum campaniformium of leg
http://purl.obolibrary.org/obo/FBbt_00048064	mechanosensory neuron of mesothoracic coxal hair plate	http://purl.obolibrary.org/obo/FBbt_00005919	mechanosensory neuron	http://purl.obolibrary.org/obo/FBbt_00100301	hair plate of mesothoracic coxa
http://purl.obolibrary.org/obo/FBbt_00048054	mechanosensory neuron of mesothoracic femoral chordotonal organ	http://purl.obolibrary.org/obo/FBbt_00048051	mechanosensory neuron of femoral chordotonal organ	http://purl.obolibrary.org/obo/FBbt_00004380	mesothoracic femoral chordotonal organ
http://purl.obolibrary.org/obo/FBbt_00048074	mechanosensory neuron of mesothoracic femoral sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00048057	sensory neuron of sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00004384	mesothoracic femoral sensillum campaniformium
http://purl.obolibrary.org/obo/FBbt_00048071	mechanosensory neuron of mesothoracic hair plate	http://purl.obolibrary.org/obo/FBbt_00005919	mechanosensory neuron	http://purl.obolibrary.org/obo/FBbt_00100300	mesothoracic leg hair plate
http://purl.obolibrary.org/obo/FBbt_00048068	mechanosensory neuron of mesothoracic trochanter hair plate	http://purl.obolibrary.org/obo/FBbt_00005919	mechanosensory neuron	http://purl.obolibrary.org/obo/FBbt_00100304	hair plate of mesothoracic trochanter
http://purl.obolibrary.org/obo/FBbt_00048077	mechanosensory neuron of mesothoracic trochanter sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00048057	sensory neuron of sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00004369	mesothoracic trochanter sensillum campaniformium
http://purl.obolibrary.org/obo/FBbt_00048065	mechanosensory neuron of metathoracic coxal hair plate	http://purl.obolibrary.org/obo/FBbt_00005919	mechanosensory neuron	http://purl.obolibrary.org/obo/FBbt_00100302	hair plate of metathoracic coxa
http://purl.obolibrary.org/obo/FBbt_00048053	mechanosensory neuron of metathoracic femoral chordotonal organ	http://purl.obolibrary.org/obo/FBbt_00048051	mechanosensory neuron of femoral chordotonal organ	http://purl.obolibrary.org/obo/FBbt_00004438	metathoracic femoral chordotonal organ
http://purl.obolibrary.org/obo/FBbt_00048075	mechanosensory neuron of metathoracic femoral sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00048057	sensory neuron of sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00004442	metathoracic femoral sensillum campaniformium
http://purl.obolibrary.org/obo/FBbt_00048070	mechanosensory neuron of metathoracic hair plate	http://purl.obolibrary.org/obo/FBbt_00005919	mechanosensory neuron	http://purl.obolibrary.org/obo/FBbt_00100299	metathoracic leg hair plate
http://purl.obolibrary.org/obo/FBbt_00048069	mechanosensory neuron of metathoracic trochanter hair plate	http://purl.obolibrary.org/obo/FBbt_00005919	mechanosensory neuron	http://purl.obolibrary.org/obo/FBbt_00100305	hair plate of metathoracic trochanter
http://purl.obolibrary.org/obo/FBbt_00048078	mechanosensory neuron of metathoracic trochanter sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00048057	sensory neuron of sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00004427	metathoracic trochanter sensillum campaniformium
http://purl.obolibrary.org/obo/FBbt_00048063	mechanosensory neuron of prothoracic coxal hair plate	http://purl.obolibrary.org/obo/FBbt_00005919	mechanosensory neuron	http://purl.obolibrary.org/obo/FBbt_00100303	hair plate of prothoracic coxa
http://purl.obolibrary.org/obo/FBbt_00048052	mechanosensory neuron of prothoracic femoral chordotonal organ	http://purl.obolibrary.org/obo/FBbt_00048051	mechanosensory neuron of femoral chordotonal organ	http://purl.obolibrary.org/obo/FBbt_00004271	prothoracic femoral chordotonal organ
http://purl.obolibrary.org/obo/FBbt_00048073	mechanosensory neuron of prothoracic femoral sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00048057	sensory neuron of sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00004275	prothoracic femoral sensillum campaniformium
http://purl.obolibrary.org/obo/FBbt_00048072	mechanosensory neuron of prothoracic hair plate	http://purl.obolibrary.org/obo/FBbt_00005919	mechanosensory neuron	http://purl.obolibrary.org/obo/FBbt_00100298	prothoracic leg hair plate
http://purl.obolibrary.org/obo/FBbt_00048067	mechanosensory neuron of prothoracic trochanter hair plate	http://purl.obolibrary.org/obo/FBbt_00005919	mechanosensory neuron	http://purl.obolibrary.org/obo/FBbt_00100306	hair plate of prothoracic trochanter
http://purl.obolibrary.org/obo/FBbt_00048076	mechanosensory neuron of prothoracic trochanter sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00048057	sensory neuron of sensillum campaniformium	http://purl.obolibrary.org/obo/FBbt_00004260	prothoracic trochanter sensillum campaniformium
