defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/FBbt_00110379	adult VLPd2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110377	neuroblast VLPd2
http://purl.obolibrary.org/obo/FBbt_00050076	adult VLPl&d1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050074	neuroblast VLPl&d1
http://purl.obolibrary.org/obo/FBbt_00050067	adult VLPl&p1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050065	neuroblast VLPl&p1
http://purl.obolibrary.org/obo/FBbt_00050147	adult VLPl&p2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050145	neuroblast VLPl&p2
http://purl.obolibrary.org/obo/FBbt_00050105	adult VLPl1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050103	neuroblast VLPl1
http://purl.obolibrary.org/obo/FBbt_00050227	adult VLPl2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050225	neuroblast VLPl2
http://purl.obolibrary.org/obo/FBbt_00110382	adult VLPl3 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110380	neuroblast VLPl3
http://purl.obolibrary.org/obo/FBbt_00050260	adult VLPl4 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050258	neuroblast VLPl4
http://purl.obolibrary.org/obo/FBbt_00050132	adult VLPp&l1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050130	neuroblast VLPp&l1
http://purl.obolibrary.org/obo/FBbt_00050200	adult VLPp1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050198	neuroblast VLPp1
http://purl.obolibrary.org/obo/FBbt_00050212	adult VLPp2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050210	neuroblast VLPp2
http://purl.obolibrary.org/obo/FBbt_00050108	adult VPNd1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050106	neuroblast VPNd1
http://purl.obolibrary.org/obo/FBbt_00110385	adult VPNd2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110383	neuroblast VPNd2
http://purl.obolibrary.org/obo/FBbt_00110388	adult VPNd3 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110386	neuroblast VPNd3
http://purl.obolibrary.org/obo/FBbt_00110391	adult VPNd4 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110389	neuroblast VPNd4
http://purl.obolibrary.org/obo/FBbt_00050014	adult VPNl&d1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050012	neuroblast VPNl&d1
http://purl.obolibrary.org/obo/FBbt_00050162	adult VPNp&v1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050160	neuroblast VPNp&v1
http://purl.obolibrary.org/obo/FBbt_00050251	adult VPNp1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050249	neuroblast VPNp1
http://purl.obolibrary.org/obo/FBbt_00110394	adult VPNp2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110392	neuroblast VPNp2
http://purl.obolibrary.org/obo/FBbt_00110397	adult VPNp3 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110395	neuroblast VPNp3
http://purl.obolibrary.org/obo/FBbt_00110400	adult VPNp4 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110398	neuroblast VPNp4
http://purl.obolibrary.org/obo/FBbt_00110403	adult VPNv1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110401	neuroblast VPNv1
http://purl.obolibrary.org/obo/FBbt_00110406	adult VPNv2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110404	neuroblast VPNv2
http://purl.obolibrary.org/obo/FBbt_00110409	adult VPNv3 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00110407	neuroblast VPNv3
http://purl.obolibrary.org/obo/FBbt_00050088	adult WEDa1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050086	neuroblast WEDa1
http://purl.obolibrary.org/obo/FBbt_00050017	adult WEDa2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050015	neuroblast WEDa2
http://purl.obolibrary.org/obo/FBbt_00050242	adult WEDd1 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050240	neuroblast WEDd1
http://purl.obolibrary.org/obo/FBbt_00050073	adult WEDd2 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050071	neuroblast WEDd2
