defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/FBbt_00007267	abdominal 3 ventral monoscolopidial chordotonal organ vch2	http://purl.obolibrary.org/obo/FBbt_00007255	abdominal ventral monoscolopidial chordotonal organ vch2
http://purl.obolibrary.org/obo/FBbt_00002234	abdominal 3 ventral motor neuron	http://purl.obolibrary.org/obo/FBbt_00002231	A1-7 ventral motor neuron
http://purl.obolibrary.org/obo/FBbt_00002536	abdominal 3 ventral multidendritic neuron v'dap	http://purl.obolibrary.org/obo/FBbt_00002533	abdominal ventral multidendritic neuron v'dap
http://purl.obolibrary.org/obo/FBbt_00002544	abdominal 3 ventral multidendritic neuron vdaA	http://purl.obolibrary.org/obo/FBbt_00002541	abdominal ventral multidendritic neuron vdaA
http://purl.obolibrary.org/obo/FBbt_00002552	abdominal 3 ventral multidendritic neuron vdaB	http://purl.obolibrary.org/obo/FBbt_00002549	abdominal ventral multidendritic neuron vdaB
http://purl.obolibrary.org/obo/FBbt_00002560	abdominal 3 ventral multidendritic neuron vdaC	http://purl.obolibrary.org/obo/FBbt_00002557	abdominal ventral multidendritic neuron vdaC
http://purl.obolibrary.org/obo/FBbt_00002568	abdominal 3 ventral multidendritic neuron vdaD	http://purl.obolibrary.org/obo/FBbt_00002565	abdominal ventral multidendritic neuron vdaD
http://purl.obolibrary.org/obo/FBbt_00002576	abdominal 3 ventral multidendritic neuron vtd1	http://purl.obolibrary.org/obo/FBbt_00002573	abdominal ventral multidendritic neuron vtd1
http://purl.obolibrary.org/obo/FBbt_00002584	abdominal 3 ventral multidendritic neuron vtd2	http://purl.obolibrary.org/obo/FBbt_00002581	abdominal ventral multidendritic neuron vtd2
http://purl.obolibrary.org/obo/FBbt_00000746	abdominal 3 ventral oblique muscle	http://purl.obolibrary.org/obo/FBbt_00000616	A1-7 ventral oblique muscle
http://purl.obolibrary.org/obo/FBbt_00000747	abdominal 3 ventral oblique muscle 1	http://purl.obolibrary.org/obo/FBbt_00000617	A1-7 ventral oblique muscle 1
http://purl.obolibrary.org/obo/FBbt_00000748	abdominal 3 ventral oblique muscle 2	http://purl.obolibrary.org/obo/FBbt_00000618	A1-7 ventral oblique muscle 2
http://purl.obolibrary.org/obo/FBbt_00000749	abdominal 3 ventral oblique muscle 3	http://purl.obolibrary.org/obo/FBbt_00000619	A1-7 ventral oblique muscle 3
http://purl.obolibrary.org/obo/FBbt_00000752	abdominal 3 ventral oblique muscle 6	http://purl.obolibrary.org/obo/FBbt_00000622	ventral oblique muscle 6
http://purl.obolibrary.org/obo/FBbt_00002866	abdominal 3 ventral sensillum campaniformium vc1	http://purl.obolibrary.org/obo/FBbt_00002863	abdominal ventral sensillum campaniformium vc1
http://purl.obolibrary.org/obo/FBbt_00002874	abdominal 3 ventral sensillum campaniformium vc2	http://purl.obolibrary.org/obo/FBbt_00002871	abdominal ventral sensillum campaniformium vc2
http://purl.obolibrary.org/obo/FBbt_00002882	abdominal 3 ventral sensillum campaniformium vc3	http://purl.obolibrary.org/obo/FBbt_00002879	abdominal ventral sensillum campaniformium vc3
http://purl.obolibrary.org/obo/FBbt_00002890	abdominal 3 ventral sensillum campaniformium vc4a	http://purl.obolibrary.org/obo/FBbt_00002887	abdominal ventral sensillum campaniformium vc4a
http://purl.obolibrary.org/obo/FBbt_00002898	abdominal 3 ventral sensillum campaniformium vc4b	http://purl.obolibrary.org/obo/FBbt_00002895	abdominal ventral sensillum campaniformium vc4b
http://purl.obolibrary.org/obo/FBbt_00005226	abdominal 3 ventral sensillum campaniformium vc5	http://purl.obolibrary.org/obo/FBbt_00002903	abdominal ventral sensillum campaniformium vc5
http://purl.obolibrary.org/obo/FBbt_00000770	abdominal 3 ventral transverse muscle	http://purl.obolibrary.org/obo/FBbt_00000631	A1-7 ventral transverse muscle
http://purl.obolibrary.org/obo/FBbt_00000771	abdominal 3 ventral transverse muscle 1	http://purl.obolibrary.org/obo/FBbt_00000632	A2-7 ventral transverse muscle 1
http://purl.obolibrary.org/obo/FBbt_00001798	anterior dorsal histoblast nest abdominal 3	http://purl.obolibrary.org/obo/FBbt_00001792	anterior dorsal histoblast nest abdominal
http://purl.obolibrary.org/obo/FBbt_00001011	embryonic/larval abdominal 3 intersegmental apodeme	http://purl.obolibrary.org/obo/FBbt_00001007	embryonic/larval intersegmental apodeme
http://purl.obolibrary.org/obo/FBbt_00001023	embryonic/larval abdominal 3 intrasegmental apodeme 1	http://purl.obolibrary.org/obo/FBbt_00001021	embryonic/larval A1-7 intrasegmental apodeme 1
http://purl.obolibrary.org/obo/FBbt_00001030	embryonic/larval abdominal 3 intrasegmental apodeme 2	http://purl.obolibrary.org/obo/FBbt_00001028	embryonic/larval A1-7 intrasegmental apodeme 2
http://purl.obolibrary.org/obo/FBbt_00000727	hypodermal muscle of larval abdominal 3	http://purl.obolibrary.org/obo/FBbt_00000681	hypodermal muscle of larval abdomen
http://purl.obolibrary.org/obo/FBbt_00111035	larval abdominal 3 neuromere	http://purl.obolibrary.org/obo/FBbt_00005140	neuromere
http://purl.obolibrary.org/obo/FBbt_00000419	non-functional larval spiracle of abdominal segment 3	http://purl.obolibrary.org/obo/FBbt_00000412	non-functional larval spiracle
http://purl.obolibrary.org/obo/FBbt_00001812	posterior dorsal histoblast nest abdominal 3	http://purl.obolibrary.org/obo/FBbt_00001809	posterior dorsal histoblast nest abdominal
http://purl.obolibrary.org/obo/FBbt_00001799	small cell associated with anterior dorsal histoblasts abdominal 3	http://purl.obolibrary.org/obo/FBbt_00001793	small cell associated with anterior dorsal histoblasts abdominal
http://purl.obolibrary.org/obo/FBbt_00001829	spiracular histoblast nest abdominal 3	http://purl.obolibrary.org/obo/FBbt_00001826	spiracular histoblast nest abdominal
http://purl.obolibrary.org/obo/FBbt_00001821	ventral histoblast nest abdominal 3	http://purl.obolibrary.org/obo/FBbt_00001818	ventral histoblast nest abdominal
