defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/DOID_1357	maxillary sinus cancer	http://purl.obolibrary.org/obo/UBERON_0001764	maxillary sinus
http://purl.obolibrary.org/obo/DOID_5559	mediastinal cancer	http://purl.obolibrary.org/obo/UBERON_0003728	mediastinum
http://purl.obolibrary.org/obo/DOID_5099	middle ear cancer	http://purl.obolibrary.org/obo/UBERON_0001756	middle ear
http://purl.obolibrary.org/obo/DOID_4045	muscle cancer	http://purl.obolibrary.org/obo/UBERON_0002385	muscle tissue
http://purl.obolibrary.org/obo/DOID_0060100	musculoskeletal system cancer	http://purl.obolibrary.org/obo/UBERON_0002204	musculoskeletal system
http://purl.obolibrary.org/obo/DOID_9299	myocardium cancer	http://purl.obolibrary.org/obo/UBERON_0002349	myocardium
http://purl.obolibrary.org/obo/DOID_10811	nasal cavity cancer	http://purl.obolibrary.org/obo/UBERON_0001707	nasal cavity
http://purl.obolibrary.org/obo/DOID_9261	nasopharynx carcinoma	http://purl.obolibrary.org/obo/UBERON_0001728	nasopharynx
http://purl.obolibrary.org/obo/DOID_3093	nervous system cancer	http://purl.obolibrary.org/obo/UBERON_0001016	nervous system
http://purl.obolibrary.org/obo/DOID_910	occipital lobe neoplasm	http://purl.obolibrary.org/obo/UBERON_0002021	occipital lobe
http://purl.obolibrary.org/obo/DOID_2174	ocular cancer	http://purl.obolibrary.org/obo/UBERON_0000970	eye
http://purl.obolibrary.org/obo/DOID_8618	oral cavity cancer	http://purl.obolibrary.org/obo/UBERON_0000167	oral cavity
http://purl.obolibrary.org/obo/DOID_8557	oropharynx cancer	http://purl.obolibrary.org/obo/UBERON_0001729	oropharynx
http://purl.obolibrary.org/obo/DOID_2394	ovarian cancer	http://purl.obolibrary.org/obo/UBERON_0000992	ovary
http://purl.obolibrary.org/obo/DOID_1793	pancreatic cancer	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas
http://purl.obolibrary.org/obo/DOID_11746	parametrium malignant neoplasm	http://purl.obolibrary.org/obo/UBERON_0010391	parametrium
http://purl.obolibrary.org/obo/DOID_0050619	paranasal sinus cancer	http://purl.obolibrary.org/obo/UBERON_0001825	paranasal sinus
http://purl.obolibrary.org/obo/DOID_14059	paraurethral gland cancer	http://purl.obolibrary.org/obo/UBERON_0010145	paraurethral gland
http://purl.obolibrary.org/obo/DOID_14384	parietal lobe neoplasm	http://purl.obolibrary.org/obo/UBERON_0001872	parietal lobe
http://purl.obolibrary.org/obo/DOID_9036	parotid gland cancer	http://purl.obolibrary.org/obo/UBERON_0001831	parotid gland
http://purl.obolibrary.org/obo/DOID_11615	penile cancer	http://purl.obolibrary.org/obo/UBERON_0000989	penis
http://purl.obolibrary.org/obo/DOID_116	pericardium cancer	http://purl.obolibrary.org/obo/UBERON_0002407	pericardium
http://purl.obolibrary.org/obo/DOID_1725	peritoneum cancer	http://purl.obolibrary.org/obo/UBERON_0002358	peritoneum
http://purl.obolibrary.org/obo/DOID_0060119	pharynx cancer	http://purl.obolibrary.org/obo/UBERON_0006562	pharynx
http://purl.obolibrary.org/obo/DOID_5032	pineal gland cancer	http://purl.obolibrary.org/obo/UBERON_0001905	pineal body
http://purl.obolibrary.org/obo/DOID_1785	pituitary cancer	http://purl.obolibrary.org/obo/UBERON_0000007	pituitary gland
http://purl.obolibrary.org/obo/DOID_2021	placenta cancer	http://purl.obolibrary.org/obo/UBERON_0001987	placenta
http://purl.obolibrary.org/obo/DOID_436	posterior mediastinum cancer	http://purl.obolibrary.org/obo/UBERON_0008822	posterior mediastinum
http://purl.obolibrary.org/obo/DOID_13168	prepuce cancer	http://purl.obolibrary.org/obo/UBERON_0011374	prepuce
http://purl.obolibrary.org/obo/DOID_10283	prostate cancer	http://purl.obolibrary.org/obo/UBERON_0002367	prostate gland
http://purl.obolibrary.org/obo/DOID_10547	pyloric antrum cancer	http://purl.obolibrary.org/obo/UBERON_0001165	pyloric antrum
http://purl.obolibrary.org/obo/DOID_10544	pylorus cancer	http://purl.obolibrary.org/obo/UBERON_0001166	pylorus
http://purl.obolibrary.org/obo/DOID_1993	rectum cancer	http://purl.obolibrary.org/obo/UBERON_0001052	rectum
http://purl.obolibrary.org/obo/DOID_4919	renal pelvis carcinoma	http://purl.obolibrary.org/obo/UBERON_0001224	renal pelvis
http://purl.obolibrary.org/obo/DOID_193	reproductive organ cancer	http://purl.obolibrary.org/obo/UBERON_0000990	reproductive system
http://purl.obolibrary.org/obo/DOID_0050615	respiratory system cancer	http://purl.obolibrary.org/obo/UBERON_0001004	respiratory system
http://purl.obolibrary.org/obo/DOID_4645	retinal cancer	http://purl.obolibrary.org/obo/UBERON_0000966	retina
http://purl.obolibrary.org/obo/DOID_771	retinal cell cancer	http://purl.obolibrary.org/obo/CL_0009004	retinal cell
