defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/PATO_0001621	decreased turgor	http://purl.obolibrary.org/obo/PATO_0001620	turgor
http://purl.obolibrary.org/obo/PATO_0001583	decreased variability	http://purl.obolibrary.org/obo/PATO_0001227	variant
http://purl.obolibrary.org/obo/PATO_0001613	decreased variability of color	http://purl.obolibrary.org/obo/PATO_0001615	variant color
http://purl.obolibrary.org/obo/PATO_0001588	decreased variability of rate	http://purl.obolibrary.org/obo/PATO_0001586	variability of rate
http://purl.obolibrary.org/obo/PATO_0001957	decreased variability of size	http://purl.obolibrary.org/obo/PATO_0001956	variability of size
http://purl.obolibrary.org/obo/PATO_0001307	decreased variability of temperature	http://purl.obolibrary.org/obo/PATO_0001314	variant temperature
http://purl.obolibrary.org/obo/PATO_0002472	decreased velocity	http://purl.obolibrary.org/obo/PATO_0002242	velocity
http://purl.obolibrary.org/obo/PATO_0001694	decreased viscosity	http://purl.obolibrary.org/obo/PATO_0000998	viscous
http://purl.obolibrary.org/obo/PATO_0000596	decreased volume	http://purl.obolibrary.org/obo/PATO_0000918	volume
http://purl.obolibrary.org/obo/PATO_0001801	decreased water composition	http://purl.obolibrary.org/obo/PATO_0001800	water composition
http://purl.obolibrary.org/obo/PATO_0002383	decreased waxiness	http://purl.obolibrary.org/obo/PATO_0002381	waxiness
http://purl.obolibrary.org/obo/PATO_0000583	decreased weight	http://purl.obolibrary.org/obo/PATO_0000128	weight
http://purl.obolibrary.org/obo/PATO_0001826	decreased wetness	http://purl.obolibrary.org/obo/PATO_0001823	wet
http://purl.obolibrary.org/obo/PATO_0000599	decreased width	http://purl.obolibrary.org/obo/PATO_0000921	width
http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/PATO_0001194	hyporesponsive to	http://purl.obolibrary.org/obo/PATO_0000487	responsive to
http://purl.obolibrary.org/obo/PATO_0002147	reduced virulence	http://purl.obolibrary.org/obo/PATO_0002146	virulence
http://purl.obolibrary.org/obo/PATO_0000387	soft	http://purl.obolibrary.org/obo/PATO_0000048	hardness
