defined_class	defined_class_label	v0	v0_label	v1	v1_label
http://purl.obolibrary.org/obo/CHEBI_32558	D-lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32565	lysinium(2+)	http://purl.obolibrary.org/obo/CHEBI_32557	D-lysinium(1+)
http://purl.obolibrary.org/obo/CHEBI_32638	D-methioninium	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_16867	D-methionine
http://purl.obolibrary.org/obo/CHEBI_32495	D-phenylalaninium	http://purl.obolibrary.org/obo/CHEBI_33719	alpha-amino-acid cation	http://purl.obolibrary.org/obo/CHEBI_16998	D-phenylalanine
http://purl.obolibrary.org/obo/CHEBI_32868	D-prolinium	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_16313	D-proline
http://purl.obolibrary.org/obo/CHEBI_32841	D-serinium	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_16523	D-serine
http://purl.obolibrary.org/obo/CHEBI_32828	D-threoninium	http://purl.obolibrary.org/obo/CHEBI_33719	alpha-amino-acid cation	http://purl.obolibrary.org/obo/CHEBI_16398	D-threonine
http://purl.obolibrary.org/obo/CHEBI_32717	D-tryptophanium	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_16296	D-tryptophan
http://purl.obolibrary.org/obo/CHEBI_32773	D-tyrosinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32784	tyrosinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32774	D-tyrosinate -2 ion
http://purl.obolibrary.org/obo/CHEBI_32773	D-tyrosinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32784	tyrosinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32774	D-tyrosinate(2-)
http://purl.obolibrary.org/obo/CHEBI_32773	D-tyrosinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32784	tyrosinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32774	D-tyrosinate -2 ion
http://purl.obolibrary.org/obo/CHEBI_32773	D-tyrosinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32784	tyrosinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32774	D-tyrosinate(2-)
http://purl.obolibrary.org/obo/CHEBI_32773	D-tyrosinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32784	tyrosinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32774	D-tyrosinate -2 ion
